bin	sub	contig	type	start	end	strand	prot	prot_abrv	prot_name	prot_db
OWC_2172	RM_Type_IIG	OWC_2172_k121_3949671	cds	374	2110	-	FMFBLP_08240		hypothetical protein	PFAM:PF20464.2, PFAM:PF20465.2, PFAM:PF20473.2
OWC_2176	CAS_Cluster	OWC_2176_k121_6489585	cds	385	1011	+	CJKKLN_09450		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_A0A149W179
OWC_2176	CAS_Cluster	OWC_2176_k121_6489585	cds	1013	2044	+	CJKKLN_09455		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A1J0LWA2
OWC_2176	CAS_Cluster	OWC_2176_k121_6489585	cds	2049	2339	+	CJKKLN_09460	cas2	CRISPR-associated endonuclease Cas2	COG:COG1343, COG:V, GO:0004521, GO:0043571, SO:0001217, UniRef:UniRef50_Q82W51, UniRef:UniRef90_A0A0C5JAY9
OWC_2179	CAS_Class1-Subtype-I-C	OWC_2179_scaffold_717	cds	1631	2365	+	JDFDBK_08280		hypothetical protein	PFAM:PF18019.5
OWC_2179	CAS_Class1-Subtype-I-C	OWC_2179_scaffold_717	cds	2313	2942	+	JDFDBK_08285		Type I-C CRISPR-associated protein Cas7/Csd2	SO:0001217, UniRef:UniRef50_A0A9C8M1T1
OWC_2179	CAS_Class1-Subtype-I-C	OWC_2179_scaffold_717	cds	3408	4034	+	JDFDBK_08300		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_A0A149W179
OWC_2179	CAS_Class1-Subtype-I-C	OWC_2179_scaffold_717	cds	4036	5067	+	JDFDBK_08305		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A1J0LWA2
OWC_2179	CAS_Class1-Subtype-I-C	OWC_2179_scaffold_717	cds	5072	5362	+	JDFDBK_08310	cas2	CRISPR-associated endonuclease Cas2	COG:COG1343, COG:V, GO:0004521, GO:0043571, SO:0001217, UniRef:UniRef50_Q82W51, UniRef:UniRef90_A0A0C5JAY9
OWC_2181	PD-Lambda-5	OWC_2181_k121_388428	cds	4277	5146	-	GCDIMO_09005		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A0Q8JA19
OWC_2181	PD-Lambda-5	OWC_2181_k121_388428	cds	5161	6558	-	GCDIMO_09010		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0021143FD4
OWC_2181	SEFIR	OWC_2181_k121_428022	cds	71953	72696	-	GCDIMO_10625		SEFIR domain-containing protein	SO:0001217, UniRef:UniRef50_A0A179DC19
OWC_2181	RM_Type_IIG	OWC_2181_k121_390006	cds	3517	6303	-	GCDIMO_11225		Type II restriction enzyme, methylase subunit	SO:0001217, UniRef:UniRef50_I0IB01, UniRef:UniRef90_A0A0S4WAA5
OWC_2181	RM_Type_I	OWC_2181_k121_413376	cds	64215	65669	+	GCDIMO_16240		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A5J6MN42
OWC_2181	RM_Type_I	OWC_2181_k121_413376	cds	66017	66865	+	GCDIMO_16245		restriction endonuclease subunit S	SO:0001217, UniRef:UniRef50_UPI0025B0012D
OWC_2181	RM_Type_I	OWC_2181_k121_413376	cds	70522	72909	+	GCDIMO_16265		type I site-specific deoxyribonuclease	SO:0001217, UniRef:UniRef50_K1LCH4
OWC_2182	RM_Type_IIG	OWC_2182_k121_18817500	cds	1220	4255	+	MIMAIB_13020		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A2N2SZF8
OWC_2188	MazEF	OWC_2188_k121_11347852	cds	2236	2580	-	PKHFDM_16150	mazF	Endoribonuclease MazF	SO:0001217, UniRef:UniRef50_A0A8F3IHF2
OWC_2188	MazEF	OWC_2188_k121_11347852	cds	2580	2822	-	PKHFDM_16155		AbrB/MazE/SpoVT family DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A533XEI4
OWC_2189	CAS_Cluster	OWC_2189_scaffold_19594	cds	1143	1433	-	OFEKID_09905	cas2	CRISPR-associated endonuclease Cas2	COG:COG1343, COG:V, GO:0004521, GO:0043571, SO:0001217, UniRef:UniRef50_Q82W51, UniRef:UniRef90_A0A0C5JAY9
OWC_2189	CAS_Cluster	OWC_2189_scaffold_19594	cds	1438	2478	-	OFEKID_09910		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A1J0LWA2
OWC_2189	CAS_Cluster	OWC_2189_scaffold_19594	cds	2471	2902	-	OFEKID_09915		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_A0A3D0LX38
OWC_2190	CAS_Class1-Subtype-I-C	OWC_2190_scaffold_19275	cds	147	437	-	NCFCHH_16310	cas2	CRISPR-associated endonuclease Cas2	COG:COG1343, COG:V, GO:0004521, GO:0043571, SO:0001217, UniRef:UniRef50_Q82W51, UniRef:UniRef90_A0A0C5JAY9
OWC_2190	CAS_Class1-Subtype-I-C	OWC_2190_scaffold_19275	cds	442	1473	-	NCFCHH_16315		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A1J0LWA2
OWC_2190	CAS_Class1-Subtype-I-C	OWC_2190_scaffold_19275	cds	1475	2101	-	NCFCHH_16320		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_A0A149W179
OWC_2190	CAS_Class1-Subtype-I-C	OWC_2190_scaffold_19275	cds	2567	3088	-	NCFCHH_16335		Phage associated protein	SO:0001217, UniRef:UniRef50_Q5F801
OWC_2200	CAS_Class1-Subtype-I-C	OWC_2200_k121_965778	cds	243	869	-	FDOOHD_11800		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_A0A149W179
OWC_2200	CAS_Class1-Subtype-I-C	OWC_2200_k121_965778	cds	1335	1964	-	FDOOHD_11815		Type I-C CRISPR-associated protein Cas7/Csd2	SO:0001217, UniRef:UniRef50_A0A9C8M1T1
OWC_2200	CAS_Class1-Subtype-I-C	OWC_2200_k121_965778	cds	1912	2646	-	FDOOHD_11820		hypothetical protein	PFAM:PF18019.5
OWC_2208	CAS_Class1-Subtype-I-C	OWC_2208_scaffold_10947	cds	413	703	-	LEADBJ_12480	cas2	CRISPR-associated endonuclease Cas2	COG:COG1343, COG:V, GO:0004521, GO:0043571, SO:0001217, UniRef:UniRef50_Q82W51, UniRef:UniRef90_A0A0C5JAY9
OWC_2208	CAS_Class1-Subtype-I-C	OWC_2208_scaffold_10947	cds	708	1739	-	LEADBJ_12485		CRISPR-associated endonuclease Cas1	SO:0001217, UniRef:UniRef50_A0A1J0LWA2
OWC_2208	CAS_Class1-Subtype-I-C	OWC_2208_scaffold_10947	cds	1741	2367	-	LEADBJ_12490		CRISPR-associated exonuclease Cas4	SO:0001217, UniRef:UniRef50_A0A149W179
OWC_2208	CAS_Class1-Subtype-I-C	OWC_2208_scaffold_10947	cds	2833	3396	-	LEADBJ_12505		Phage associated protein	SO:0001217, UniRef:UniRef50_Q5F801
OWC_2219	AbiE	OWC_2219_k121_18916329	cds	3499	4311	+	DPEHMG_11800		Transcriptional regulator AbiEi antitoxin N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A363SIB9
OWC_2219	AbiE	OWC_2219_k121_18916329	cds	4295	5221	+	DPEHMG_11805		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_U3A590
OWC_2224	MazEF	OWC_2224_k121_30586937	cds	3273	3617	-	FKGMGG_14825	mazF	Endoribonuclease MazF	SO:0001217, UniRef:UniRef50_A0A8F3IHF2
OWC_2224	MazEF	OWC_2224_k121_30586937	cds	3617	3859	-	FKGMGG_14830		AbrB/MazE/SpoVT family DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A533XEI4
OWC_2225	RM_Type_I	OWC_2225_k121_24789605	cds	415	2922	+	HFFMGG_15130		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A221KHC7
OWC_2225	RM_Type_I	OWC_2225_k121_24789605	cds	2915	4237	+	HFFMGG_15135		Restriction endonuclease subunit S	SO:0001217, UniRef:UniRef50_A0A7Z0MWP2
OWC_2225	RM_Type_I	OWC_2225_k121_24789605	cds	5470	8724	+	HFFMGG_15150		Type I restriction enzyme endonuclease subunit	SO:0001217, UniRef:UniRef50_A0A0P8D7S2
OWC_2226	Wadjet_I	OWC_2226_k121_14493934	cds	2173	3639	+	KCBEGI_08645		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F4FFW8
OWC_2226	Wadjet_I	OWC_2226_k121_14493934	cds	3645	4226	+	KCBEGI_08650		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_K9DH84
OWC_2226	Wadjet_I	OWC_2226_k121_14493934	cds	4165	7581	+	KCBEGI_08655		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A1F4FEQ4
OWC_2226	Wadjet_I	OWC_2226_k121_14493934	cds	7578	8777	+	KCBEGI_08660	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F4FEQ7
OWC_2236	MazEF	OWC_2236_k121_6912986	cds	2756	3103	-	KEFDDM_14810		mRNA interferase	SO:0001217, UniRef:UniRef50_D8PG32
OWC_2236	MazEF	OWC_2236_k121_6912986	cds	3094	3360	-	KEFDDM_14815	abrB	Antitoxin, AbrB family	SO:0001217, UniRef:UniRef50_B5EJ30
OWC_2246	SoFic	OWC_2246_k121_24910695	cds	308	1483	-	JGEABP_21595		Protein adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A976L8F4
OWC_2247	RM_Type_I	OWC_2247_k121_8660474	cds	466	2088	+	IKOMHK_16870		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A011MYA3
OWC_2247	RM_Type_I	OWC_2247_k121_8660474	cds	2202	3299	+	IKOMHK_16875		hypothetical protein	PFAM:PF01420.23
OWC_2247	RloC	OWC_2247_k121_8660474	cds	3375	5837	+	IKOMHK_16880		AAA family ATPase	SO:0001217, UniRef:UniRef50_A0A933QBY3
OWC_2247	RM_Type_I	OWC_2247_k121_8660474	cds	5841	8921	+	IKOMHK_16885		Type I restriction enzyme endonuclease subunit	SO:0001217, UniRef:UniRef50_A0A7I9VIU0
OWC_2247	Shedu	OWC_2247_k121_9813645	cds	488	1432	-	IKOMHK_18045	sduA	Shedu protein SduA C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_S3TSF8
OWC_2247	Kiwa	OWC_2247_k121_10318181	cds	2413	3354	-	IKOMHK_18355		DUF4868 domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0010091B96
OWC_2247	Kiwa	OWC_2247_k121_10318181	cds	3354	3866	-	IKOMHK_18360		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4Q0T0K4
OWC_2247	Gao_Upx	OWC_2247_k121_12439971	cds	6852	10631	-	IKOMHK_20100		NERD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F4B5R5, UniRef:UniRef90_A0A1F4B5R5
OWC_2247	CBASS_I	OWC_2247_k121_16020132	cds	270	1163	-	IKOMHK_21630		Nucleotidyltransferase	SO:0001217, UniRef:UniRef50_A0A2K9Z6T8
OWC_2247	CBASS_I	OWC_2247_k121_16020132	cds	1174	2112	-	IKOMHK_21635		CUMP-AMP-activated phospholipase	SO:0001217, UniRef:UniRef50_A0A6G8P0R8
OWC_2247	CAS_Cluster	OWC_2247_k121_16641214	cds	491	787	-	IKOMHK_21890		CRISPR-associated endoribonuclease Cas2	SO:0001217, UniRef:UniRef50_Q74H35
OWC_2247	CAS_Cluster	OWC_2247_k121_16641214	cds	790	2499	-	IKOMHK_21895		CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion	SO:0001217, UniRef:UniRef50_Q74H36
OWC_2251	SoFic	OWC_2251_k121_676843	cds	10	1158	+	IOFLCO_01890		Fic family protein	COG:COG3177, COG:K, SO:0001217, UniRef:UniRef50_A0A0K2CS42, UniRef:UniRef90_A0A250KQ82
OWC_2252	RM_Type_IIG	OWC_2252_k121_40108859	cds	1439	4390	-	IKBDKD_07950		hypothetical protein	
OWC_2253	DarTG	OWC_2253_k121_7033496	cds	4381	5061	+	HNAILA_03905	darT	ssDNA thymidine ADP-ribosyltransferase DarT domain-containing protein	SO:0001217, UniRef:UniRef50_Q3SIT2
OWC_2253	DarTG	OWC_2253_k121_7033496	cds	5063	6139	+	HNAILA_03910		Macro domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0E9MSF6
OWC_2253	RM_Type_IIG	OWC_2253_k121_16359233	cds	2669	5881	-	HNAILA_08430		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A2W7B7S1
OWC_2254	ISG15-like	OWC_2254_scaffold17974	cds	643	1920	-	OCBEIJ_04585		hypothetical protein	
OWC_2254	ISG15-like	OWC_2254_scaffold17974	cds	1921	2430	-	OCBEIJ_04590		hypothetical protein	
OWC_2254	ISG15-like	OWC_2254_scaffold17974	cds	2382	2840	-	OCBEIJ_04595		hypothetical protein	
OWC_2254	ISG15-like	OWC_2254_scaffold17974	cds	2833	3306	-	OCBEIJ_04600		hypothetical protein	
OWC_2254	RM_Type_IV	OWC_2254_scaffold33529	cds	2130	2987	-	OCBEIJ_06445		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A150K7G9
OWC_2259	RM_Type_II	OWC_2259_k121_2430730	cds	95553	97445	+	OHDOJD_08495		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_D0T030
OWC_2259	RM_Type_II	OWC_2259_k121_2430730	cds	98473	100203	+	OHDOJD_08505	alwI	AlwI restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A839GIJ1
OWC_2262	PfiAT	OWC_2262_k121_819475	cds	788	1114	-	PNEMAO_01020		Plasmid stabilization protein	SO:0001217, UniRef:UniRef50_B8GLB0, UniRef:UniRef90_A0A259F170
OWC_2262	PfiAT	OWC_2262_k121_819475	cds	1138	1401	-	PNEMAO_01025		Antitoxin	SO:0001217, UniRef:UniRef50_A0A1H0G6M6, UniRef:UniRef90_A0A259F1C3
OWC_2268	RM_Type_IIG	OWC_2268_k121_11424088	cds	70	1836	+	ENBELP_07085		Class I SAM-dependent DNA methyltransferase	SO:0001217, UniRef:UniRef50_A0A4Q3RMY0
OWC_2278	AbiE	OWC_2278_k121_13065730	cds	170	751	+	DJFBMM_04310		(pseudo) AbiEi antitoxin C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A127F9Y4, UniRef:UniRef90_A0A1F4AJA4
OWC_2278	AbiE	OWC_2278_k121_13065730	cds	985	1860	+	DJFBMM_04315		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A149VV71, UniRef:UniRef90_A0A2P9GVU2
OWC_2282	Septu	OWC_2282_k121_9607260	cds	397	1245	-	KPICMA_10510		TIGR02646 family protein	SO:0001217, UniRef:UniRef50_H5WVG7
OWC_2282	Septu	OWC_2282_k121_9607260	cds	1242	3140	-	KPICMA_10515		hypothetical protein	PFAM:PF13175.10, PFAM:PF13304.10, PFAM:PF13476.10
OWC_2283	RM_Type_IIG	OWC_2283_k121_286005	cds	4296	7214	-	NPBMLE_02745		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A2N2SZF8
OWC_2283	BREX_I	OWC_2283_k121_7167421	cds	60	668	+	NPBMLE_05255		DUF1819 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2K8UBW9
OWC_2283	BREX_I	OWC_2283_k121_7167421	cds	665	1240	+	NPBMLE_05260		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A1ARC7
OWC_2283	BREX_I	OWC_2283_k121_7167421	cds	1251	4670	+	NPBMLE_05265		ATPase	SO:0001217, UniRef:UniRef50_A0A0X3TNF2
OWC_2286	PfiAT	OWC_2286_scaffold_132650	cds	457	783	-	NPBPDA_10560		Plasmid stabilization protein	SO:0001217, UniRef:UniRef50_A0A5S9MY69
OWC_2286	PfiAT	OWC_2286_scaffold_132650	cds	783	1085	-	NPBPDA_10565		Antitoxin	SO:0001217, UniRef:UniRef50_A0A0N0M2Q5
OWC_2289	CAS_Class1-Subtype-I-C	OWC_2289_k121_3143111	cds	116	1609	+	PJCOBJ_02145		hypothetical protein	
OWC_2289	CAS_Class1-Subtype-I-C	OWC_2289_k121_3143111	cds	1677	2441	+	PJCOBJ_02150		pre-crRNA processing endonuclease	SO:0001217, UniRef:UniRef50_A0A661PED6
OWC_2289	CAS_Class1-Subtype-I-C	OWC_2289_k121_3143111	cds	2444	4225	+	PJCOBJ_02155		CRISPR-associated protein, Csd1 family	SO:0001217, UniRef:UniRef50_A0A0S4KVZ8
OWC_2289	PfiAT	OWC_2289_k121_22618678	cds	386	712	-	PJCOBJ_09165		Plasmid stabilization system	SO:0001217, UniRef:UniRef50_F9U999, UniRef:UniRef90_A0A9E0UB34
OWC_2289	PfiAT	OWC_2289_k121_22618678	cds	705	1028	-	PJCOBJ_09170		Antitoxin	SO:0001217, UniRef:UniRef50_H8Z467, UniRef:UniRef90_A0A9E0UFM3
OWC_2292	Wadjet_I	OWC_2292_scaffold_949	cds	1271	2767	+	GEJAGH_00530		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
OWC_2292	Wadjet_I	OWC_2292_scaffold_949	cds	2764	3405	+	GEJAGH_00535		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2292	Wadjet_I	OWC_2292_scaffold_949	cds	3398	6766	+	GEJAGH_00540		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2292	Wadjet_I	OWC_2292_scaffold_949	cds	6763	7938	+	GEJAGH_00545	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2293	Wadjet_I	OWC_2293_scaffold_3832	cds	23	514	+	ENEKAB_02885		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_K9DH84
OWC_2293	Wadjet_I	OWC_2293_scaffold_3832	cds	507	3875	+	ENEKAB_02890		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2293	Wadjet_I	OWC_2293_scaffold_3832	cds	3872	5047	+	ENEKAB_02895	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2293	PfiAT	OWC_2293_scaffold_14918	cds	2110	2439	-	ENEKAB_06480		Plasmid stabilization protein	SO:0001217, UniRef:UniRef50_A0A060NND5
OWC_2293	PfiAT	OWC_2293_scaffold_14918	cds	2436	2708	-	ENEKAB_06485		Antitoxin	SO:0001217, UniRef:UniRef50_A0A1H0G6M6
OWC_2293	RM_Type_IV	OWC_2293_scaffold_15357	cds	16	1008	+	ENEKAB_10490		AAA family ATPase	SO:0001217, UniRef:UniRef50_A0A947UPJ6
OWC_2294	Wadjet_I	OWC_2294_scaffold_115	cds	4501	5997	+	HDFIIL_00475		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
OWC_2294	Wadjet_I	OWC_2294_scaffold_115	cds	5994	6635	+	HDFIIL_00480		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2294	Wadjet_I	OWC_2294_scaffold_115	cds	6628	9996	+	HDFIIL_00485		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2294	Wadjet_I	OWC_2294_scaffold_115	cds	9993	11168	+	HDFIIL_00490	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2296	Wadjet_I	OWC_2296_scaffold_21789	cds	651	1838	-	FPEKHI_06945	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2296	Wadjet_I	OWC_2296_scaffold_21789	cds	1835	4903	-	FPEKHI_06950		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2296	Wadjet_I	OWC_2296_scaffold_21789	cds	5060	5704	-	FPEKHI_06955		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2296	Wadjet_I	OWC_2296_scaffold_21789	cds	5701	7158	-	FPEKHI_06960		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
OWC_2297	PfiAT	OWC_2297_scaffold_20688	cds	1553	1825	+	PACONJ_08605		Antitoxin	SO:0001217, UniRef:UniRef50_A0A1H0G6M6
OWC_2297	PfiAT	OWC_2297_scaffold_20688	cds	1822	2151	+	PACONJ_08610		Plasmid stabilization protein	SO:0001217, UniRef:UniRef50_A0A060NND5
OWC_2298	Wadjet_I	OWC_2298_scaffold_1245	cds	646	2142	+	HJBMCK_02410		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
OWC_2298	Wadjet_I	OWC_2298_scaffold_1245	cds	2139	2780	+	HJBMCK_02415		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2298	Wadjet_I	OWC_2298_scaffold_1245	cds	2773	6141	+	HJBMCK_02420		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2298	Wadjet_I	OWC_2298_scaffold_1245	cds	6138	7313	+	HJBMCK_02425	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2298	PfiAT	OWC_2298_scaffold_13543	cds	831	1160	-	HJBMCK_08625		Plasmid stabilization protein	SO:0001217, UniRef:UniRef50_A0A060NND5
OWC_2298	PfiAT	OWC_2298_scaffold_13543	cds	1157	1429	-	HJBMCK_08630		Antitoxin	SO:0001217, UniRef:UniRef50_A0A1H0G6M6
OWC_2299	SoFic	OWC_2299_k121_1343485	cds	3919	5079	-	AJFPCF_01770		Protein adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A976L8F4
OWC_2300	Wadjet_I	OWC_2300_scaffold_1681	cds	325	1512	-	PBOCDP_01925	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2300	Wadjet_I	OWC_2300_scaffold_1681	cds	1509	4877	-	PBOCDP_01930		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2300	Wadjet_I	OWC_2300_scaffold_1681	cds	4870	5514	-	PBOCDP_01935		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2300	Wadjet_I	OWC_2300_scaffold_1681	cds	5511	6968	-	PBOCDP_01940		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
OWC_2300	MazEF	OWC_2300_scaffold_20696	cds	340	579	+	PBOCDP_08410		SpoVT-AbrB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G3PTQ9
OWC_2300	MazEF	OWC_2300_scaffold_20696	cds	573	911	+	PBOCDP_08415		mRNA interferase	SO:0001217, UniRef:UniRef50_A0A7C3BA18
OWC_2301	Wadjet_I	OWC_2301_scaffold_982	cds	1801	3297	+	ENFMPH_01080		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
OWC_2301	Wadjet_I	OWC_2301_scaffold_982	cds	3294	3935	+	ENFMPH_01085		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2301	Wadjet_I	OWC_2301_scaffold_982	cds	3928	7296	+	ENFMPH_01090		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2301	Wadjet_I	OWC_2301_scaffold_982	cds	7293	8468	+	ENFMPH_01095	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2302	Wadjet_I	OWC_2302_scaffold_1578	cds	482	1669	-	GIPCFC_01190	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2302	Wadjet_I	OWC_2302_scaffold_1578	cds	1666	4785	-	GIPCFC_01195		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2302	Wadjet_I	OWC_2302_scaffold_1578	cds	5027	5671	-	GIPCFC_01205		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2302	Wadjet_I	OWC_2302_scaffold_1578	cds	5668	7137	-	GIPCFC_01210		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
OWC_2304	Wadjet_I	OWC_2304_scaffold_3463	cds	1139	1783	+	CDPMCF_02560		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2304	Wadjet_I	OWC_2304_scaffold_3463	cds	1776	5144	+	CDPMCF_02565		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2304	Wadjet_I	OWC_2304_scaffold_3463	cds	5141	6328	+	CDPMCF_02570	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2305	Wadjet_I	OWC_2305_scaffold_1332	cds	859	2046	-	FCMHOA_01670	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2305	Wadjet_I	OWC_2305_scaffold_1332	cds	2043	5411	-	FCMHOA_01675		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2305	Wadjet_I	OWC_2305_scaffold_1332	cds	5404	6048	-	FCMHOA_01680		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2305	Wadjet_I	OWC_2305_scaffold_1332	cds	6045	7370	-	FCMHOA_01685		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
OWC_2307	Wadjet_I	OWC_2307_k121_5017739	cds	76	1251	-	NNCJNM_05855	jetD	Wadjet protein JetD C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A1BGE4
OWC_2307	Wadjet_I	OWC_2307_k121_5017739	cds	1248	4616	-	NNCJNM_05860		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2307	Wadjet_I	OWC_2307_k121_5017739	cds	4609	5100	-	NNCJNM_05865		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_K9DH84
OWC_2308	Wadjet_I	OWC_2308_scaffold_9981	cds	434	3151	-	LLDOII_02935		ATP-dependent exonuclease SbcCD, C subunit-like protein	SO:0001217, UniRef:UniRef50_A0A2H0IWJ4
OWC_2308	Wadjet_I	OWC_2308_scaffold_9981	cds	3795	4439	-	LLDOII_02945		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011PL10
OWC_2308	Wadjet_I	OWC_2308_scaffold_9981	cds	4436	5761	-	LLDOII_02950		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
OWC_2311	Wadjet_I	OWC_2311_k121_3393307	cds	981	2477	+	NEMIMA_04105		DUF3375 domain-containing protein	SO:0001217, UniRef:UniRef50_M1PDI0
